id,SAL_CODE_2021,SAL_NAME_2021,STATE_CODE_2021,STATE_NAME_2021,AUS_CODE_2021,AUS_NAME_2021,AREA_ALBERS_SQKM,ASGS_LOCI_URI_2021
"215","10215",Barretts Creek,"1",New South Wales,AUS,Australia,87.2067,http://linked.data.gov.au/dataset/asgsed3/SAL/10215
"216","10216",Barringella,"1",New South Wales,AUS,Australia,39.4049,http://linked.data.gov.au/dataset/asgsed3/SAL/10216
"217","10217",Barrington (NSW),"1",New South Wales,AUS,Australia,63.0089,http://linked.data.gov.au/dataset/asgsed3/SAL/10217
"218","10218",Barrington Tops,"1",New South Wales,AUS,Australia,305.9778,http://linked.data.gov.au/dataset/asgsed3/SAL/10218
"219","10219",Barry (Blayney - NSW),"1",New South Wales,AUS,Australia,37.2701,http://linked.data.gov.au/dataset/asgsed3/SAL/10219
"220","10220",Barry (Tamworth Regional - NSW),"1",New South Wales,AUS,Australia,96.6486,http://linked.data.gov.au/dataset/asgsed3/SAL/10220
"221","10221",Barwang,"1",New South Wales,AUS,Australia,250.2029,http://linked.data.gov.au/dataset/asgsed3/SAL/10221
"222","10222",Baryulgil,"1",New South Wales,AUS,Australia,1.2859,http://linked.data.gov.au/dataset/asgsed3/SAL/10222
"223","10223",Basin View,"1",New South Wales,AUS,Australia,7.0396,http://linked.data.gov.au/dataset/asgsed3/SAL/10223
"224","10224",Bass Hill,"1",New South Wales,AUS,Australia,2.9586,http://linked.data.gov.au/dataset/asgsed3/SAL/10224
"225","10225",Bassendean (NSW),"1",New South Wales,AUS,Australia,82.1128,http://linked.data.gov.au/dataset/asgsed3/SAL/10225
"226","10226",Batar Creek,"1",New South Wales,AUS,Australia,25.7777,http://linked.data.gov.au/dataset/asgsed3/SAL/10226
"227","10227",Bateau Bay,"1",New South Wales,AUS,Australia,6.9381,http://linked.data.gov.au/dataset/asgsed3/SAL/10227
"228","10228",Batehaven,"1",New South Wales,AUS,Australia,2.5572,http://linked.data.gov.au/dataset/asgsed3/SAL/10228
"229","10229",Batemans Bay,"1",New South Wales,AUS,Australia,33.2251,http://linked.data.gov.au/dataset/asgsed3/SAL/10229
"230","10230",Bathampton,"1",New South Wales,AUS,Australia,22.6942,http://linked.data.gov.au/dataset/asgsed3/SAL/10230
"231","10231",Bathurst,"1",New South Wales,AUS,Australia,5.8865,http://linked.data.gov.au/dataset/asgsed3/SAL/10231
"232","10232",Batlow,"1",New South Wales,AUS,Australia,167.0003,http://linked.data.gov.au/dataset/asgsed3/SAL/10232
"233","10233",Baulkham Hills,"1",New South Wales,AUS,Australia,13.6507,http://linked.data.gov.au/dataset/asgsed3/SAL/10233
"234","10234",Baw Baw (NSW),"1",New South Wales,AUS,Australia,55.0846,http://linked.data.gov.au/dataset/asgsed3/SAL/10234
"235","10235",Bawley Point,"1",New South Wales,AUS,Australia,20.4862,http://linked.data.gov.au/dataset/asgsed3/SAL/10235
"236","10236",Baxters Ridge,"1",New South Wales,AUS,Australia,101.0207,http://linked.data.gov.au/dataset/asgsed3/SAL/10236
"237","10237",Bayview (NSW),"1",New South Wales,AUS,Australia,3.7612,http://linked.data.gov.au/dataset/asgsed3/SAL/10237
"238","10238",Beacon Hill,"1",New South Wales,AUS,Australia,2.8862,http://linked.data.gov.au/dataset/asgsed3/SAL/10238
"239","10239",Beaconsfield (NSW),"1",New South Wales,AUS,Australia,0.1515,http://linked.data.gov.au/dataset/asgsed3/SAL/10239
"240","10240",Bean Creek,"1",New South Wales,AUS,Australia,73.9716,http://linked.data.gov.au/dataset/asgsed3/SAL/10240
"241","10241",Bearbong,"1",New South Wales,AUS,Australia,294.1304,http://linked.data.gov.au/dataset/asgsed3/SAL/10241
"242","10242",Beaumont (NSW),"1",New South Wales,AUS,Australia,17.0572,http://linked.data.gov.au/dataset/asgsed3/SAL/10242
"243","10243",Beaumont Hills,"1",New South Wales,AUS,Australia,3.1896,http://linked.data.gov.au/dataset/asgsed3/SAL/10243
"244","10244",Beckom,"1",New South Wales,AUS,Australia,351.32,http://linked.data.gov.au/dataset/asgsed3/SAL/10244
"245","10245",Bective,"1",New South Wales,AUS,Australia,133.0455,http://linked.data.gov.au/dataset/asgsed3/SAL/10245
"246","10246",Bectric,"1",New South Wales,AUS,Australia,145.6835,http://linked.data.gov.au/dataset/asgsed3/SAL/10246
"247","10247",Bedgerabong,"1",New South Wales,AUS,Australia,136.6031,http://linked.data.gov.au/dataset/asgsed3/SAL/10247
"248","10248",Beechwood,"1",New South Wales,AUS,Australia,9.9177,http://linked.data.gov.au/dataset/asgsed3/SAL/10248
"249","10249",Beecroft,"1",New South Wales,AUS,Australia,5.1174,http://linked.data.gov.au/dataset/asgsed3/SAL/10249
"250","10250",Beecroft Peninsula,"1",New South Wales,AUS,Australia,46.577,http://linked.data.gov.au/dataset/asgsed3/SAL/10250
"251","10251",Beelbangera,"1",New South Wales,AUS,Australia,21.3612,http://linked.data.gov.au/dataset/asgsed3/SAL/10251
"252","10252",Beemunnel,"1",New South Wales,AUS,Australia,14.2192,http://linked.data.gov.au/dataset/asgsed3/SAL/10252
"253","10253",Bega,"1",New South Wales,AUS,Australia,31.1667,http://linked.data.gov.au/dataset/asgsed3/SAL/10253
"254","10254",Beggan Beggan,"1",New South Wales,AUS,Australia,224.6292,http://linked.data.gov.au/dataset/asgsed3/SAL/10254
"255","10255",Belanglo,"1",New South Wales,AUS,Australia,61.6713,http://linked.data.gov.au/dataset/asgsed3/SAL/10255
"256","10256",Belbora,"1",New South Wales,AUS,Australia,102.3634,http://linked.data.gov.au/dataset/asgsed3/SAL/10256
"257","10257",Belfield,"1",New South Wales,AUS,Australia,1.7826,http://linked.data.gov.au/dataset/asgsed3/SAL/10257
"258","10258",Belford,"1",New South Wales,AUS,Australia,39.7957,http://linked.data.gov.au/dataset/asgsed3/SAL/10258
"259","10259",Belfrayden,"1",New South Wales,AUS,Australia,4.046,http://linked.data.gov.au/dataset/asgsed3/SAL/10259
"260","10260",Belgravia,"1",New South Wales,AUS,Australia,95.9592,http://linked.data.gov.au/dataset/asgsed3/SAL/10260
"261","10261",Belimbla Park,"1",New South Wales,AUS,Australia,3.6613,http://linked.data.gov.au/dataset/asgsed3/SAL/10261
"262","10262",Bell (NSW),"1",New South Wales,AUS,Australia,40.5065,http://linked.data.gov.au/dataset/asgsed3/SAL/10262
"263","10263",Bella Vista,"1",New South Wales,AUS,Australia,4.3891,http://linked.data.gov.au/dataset/asgsed3/SAL/10263
"264","10264",Bellambi,"1",New South Wales,AUS,Australia,2.3391,http://linked.data.gov.au/dataset/asgsed3/SAL/10264
"265","10265",Bellangry,"1",New South Wales,AUS,Australia,83.5189,http://linked.data.gov.au/dataset/asgsed3/SAL/10265
"266","10266",Bellata,"1",New South Wales,AUS,Australia,1021.6402,http://linked.data.gov.au/dataset/asgsed3/SAL/10266
"267","10267",Bellawongarah,"1",New South Wales,AUS,Australia,17.9167,http://linked.data.gov.au/dataset/asgsed3/SAL/10267
"268","10268",Bellbird,"1",New South Wales,AUS,Australia,7.6554,http://linked.data.gov.au/dataset/asgsed3/SAL/10268
"269","10269",Bellbird Heights,"1",New South Wales,AUS,Australia,0.4019,http://linked.data.gov.au/dataset/asgsed3/SAL/10269
"270","10270",Bellbrook,"1",New South Wales,AUS,Australia,396.1146,http://linked.data.gov.au/dataset/asgsed3/SAL/10270
"271","10271",Bellevue Hill,"1",New South Wales,AUS,Australia,2.3731,http://linked.data.gov.au/dataset/asgsed3/SAL/10271
"272","10272",Bellimbopinni,"1",New South Wales,AUS,Australia,15.6643,http://linked.data.gov.au/dataset/asgsed3/SAL/10272
"273","10273",Bellingen,"1",New South Wales,AUS,Australia,44.6331,http://linked.data.gov.au/dataset/asgsed3/SAL/10273
"274","10274",Bellmount Forest,"1",New South Wales,AUS,Australia,115.0625,http://linked.data.gov.au/dataset/asgsed3/SAL/10274
"275","10275",Belltrees,"1",New South Wales,AUS,Australia,170.0442,http://linked.data.gov.au/dataset/asgsed3/SAL/10275
"276","10276",Belmont (NSW),"1",New South Wales,AUS,Australia,10.5526,http://linked.data.gov.au/dataset/asgsed3/SAL/10276
"277","10277",Belmont North,"1",New South Wales,AUS,Australia,3.6314,http://linked.data.gov.au/dataset/asgsed3/SAL/10277
"278","10278",Belmont South,"1",New South Wales,AUS,Australia,2.5445,http://linked.data.gov.au/dataset/asgsed3/SAL/10278
"279","10279",Belmore,"1",New South Wales,AUS,Australia,2.731,http://linked.data.gov.au/dataset/asgsed3/SAL/10279
"280","10280",Belmore River,"1",New South Wales,AUS,Australia,70.3008,http://linked.data.gov.au/dataset/asgsed3/SAL/10280
"281","10281",Beloka,"1",New South Wales,AUS,Australia,67.0084,http://linked.data.gov.au/dataset/asgsed3/SAL/10281
"282","10282",Belowra,"1",New South Wales,AUS,Australia,378.3106,http://linked.data.gov.au/dataset/asgsed3/SAL/10282
"283","10283",Belrose,"1",New South Wales,AUS,Australia,13.533,http://linked.data.gov.au/dataset/asgsed3/SAL/10283
"284","10284",Bemboka,"1",New South Wales,AUS,Australia,334.3682,http://linked.data.gov.au/dataset/asgsed3/SAL/10284
"285","10285",Ben Bullen,"1",New South Wales,AUS,Australia,85.1376,http://linked.data.gov.au/dataset/asgsed3/SAL/10285
"286","10286",Ben Lomond (NSW),"1",New South Wales,AUS,Australia,277.9658,http://linked.data.gov.au/dataset/asgsed3/SAL/10286
"287","10287",Benandarah,"1",New South Wales,AUS,Australia,128.8555,http://linked.data.gov.au/dataset/asgsed3/SAL/10287
"288","10288",Bendalong,"1",New South Wales,AUS,Australia,14.2616,http://linked.data.gov.au/dataset/asgsed3/SAL/10288
"289","10289",Bendemeer,"1",New South Wales,AUS,Australia,541.4462,http://linked.data.gov.au/dataset/asgsed3/SAL/10289
"290","10290",Bendick Murrell,"1",New South Wales,AUS,Australia,101.874,http://linked.data.gov.au/dataset/asgsed3/SAL/10290
"291","10291",Bendolba,"1",New South Wales,AUS,Australia,23.7526,http://linked.data.gov.au/dataset/asgsed3/SAL/10291
"292","10292",Bendoura,"1",New South Wales,AUS,Australia,46.8663,http://linked.data.gov.au/dataset/asgsed3/SAL/10292
"293","10293",Benerembah,"1",New South Wales,AUS,Australia,385.7955,http://linked.data.gov.au/dataset/asgsed3/SAL/10293
"294","10294",Bengalla,"1",New South Wales,AUS,Australia,20.5773,http://linked.data.gov.au/dataset/asgsed3/SAL/10294
"295","10295",Bennetts Green,"1",New South Wales,AUS,Australia,0.6457,http://linked.data.gov.au/dataset/asgsed3/SAL/10295
"296","10296",Benolong,"1",New South Wales,AUS,Australia,189.1668,http://linked.data.gov.au/dataset/asgsed3/SAL/10296
"297","10297",Bensville,"1",New South Wales,AUS,Australia,4.9266,http://linked.data.gov.au/dataset/asgsed3/SAL/10297
"298","10298",Bentley (NSW),"1",New South Wales,AUS,Australia,56.938,http://linked.data.gov.au/dataset/asgsed3/SAL/10298
"299","10299",Berala,"1",New South Wales,AUS,Australia,2.1278,http://linked.data.gov.au/dataset/asgsed3/SAL/10299
"300","10300",Berambing,"1",New South Wales,AUS,Australia,4.1001,http://linked.data.gov.au/dataset/asgsed3/SAL/10300
"301","10301",Beresfield,"1",New South Wales,AUS,Australia,6.2892,http://linked.data.gov.au/dataset/asgsed3/SAL/10301
"302","10302",Bergalia,"1",New South Wales,AUS,Australia,24.5228,http://linked.data.gov.au/dataset/asgsed3/SAL/10302
"303","10303",Berkeley,"1",New South Wales,AUS,Australia,7.3207,http://linked.data.gov.au/dataset/asgsed3/SAL/10303
"304","10304",Berkeley Vale,"1",New South Wales,AUS,Australia,6.1417,http://linked.data.gov.au/dataset/asgsed3/SAL/10304
"305","10305",Berkshire Park,"1",New South Wales,AUS,Australia,19.2666,http://linked.data.gov.au/dataset/asgsed3/SAL/10305
"306","10306",Berlang,"1",New South Wales,AUS,Australia,92.5237,http://linked.data.gov.au/dataset/asgsed3/SAL/10306
"307","10307",Bermagui,"1",New South Wales,AUS,Australia,44.2545,http://linked.data.gov.au/dataset/asgsed3/SAL/10307
"308","10308",Berowra,"1",New South Wales,AUS,Australia,8.2969,http://linked.data.gov.au/dataset/asgsed3/SAL/10308
"309","10309",Berowra Heights,"1",New South Wales,AUS,Australia,8.0038,http://linked.data.gov.au/dataset/asgsed3/SAL/10309
"310","10310",Berowra Waters,"1",New South Wales,AUS,Australia,1.6838,http://linked.data.gov.au/dataset/asgsed3/SAL/10310
"311","10311",Berrambool,"1",New South Wales,AUS,Australia,0.6385,http://linked.data.gov.au/dataset/asgsed3/SAL/10311
"312","10312",Berrara,"1",New South Wales,AUS,Australia,0.7252,http://linked.data.gov.au/dataset/asgsed3/SAL/10312
"313","10313",Berremangra,"1",New South Wales,AUS,Australia,277.0071,http://linked.data.gov.au/dataset/asgsed3/SAL/10313
"314","10314",Berrico,"1",New South Wales,AUS,Australia,82.8832,http://linked.data.gov.au/dataset/asgsed3/SAL/10314
"315","10315",Berridale,"1",New South Wales,AUS,Australia,233.5777,http://linked.data.gov.au/dataset/asgsed3/SAL/10315
"316","10316",Berrigal,"1",New South Wales,AUS,Australia,306.237,http://linked.data.gov.au/dataset/asgsed3/SAL/10316
"317","10317",Berrigan,"1",New South Wales,AUS,Australia,720.0119,http://linked.data.gov.au/dataset/asgsed3/SAL/10317
"318","10318",Berrilee,"1",New South Wales,AUS,Australia,12.0651,http://linked.data.gov.au/dataset/asgsed3/SAL/10318
"319","10319",Berrima,"1",New South Wales,AUS,Australia,54.4268,http://linked.data.gov.au/dataset/asgsed3/SAL/10319
"320","10320",Berringer Lake,"1",New South Wales,AUS,Australia,0.9344,http://linked.data.gov.au/dataset/asgsed3/SAL/10320
"321","10321",Berry,"1",New South Wales,AUS,Australia,51.6596,http://linked.data.gov.au/dataset/asgsed3/SAL/10321
"322","10322",Berry Jerry,"1",New South Wales,AUS,Australia,185.5891,http://linked.data.gov.au/dataset/asgsed3/SAL/10322
"323","10323",Berry Mountain,"1",New South Wales,AUS,Australia,6.5589,http://linked.data.gov.au/dataset/asgsed3/SAL/10323
"324","10324",Berry Park,"1",New South Wales,AUS,Australia,8.8123,http://linked.data.gov.au/dataset/asgsed3/SAL/10324
"325","10325",Berthong,"1",New South Wales,AUS,Australia,167.2221,http://linked.data.gov.au/dataset/asgsed3/SAL/10325
"326","10326",Beryl,"1",New South Wales,AUS,Australia,71.5495,http://linked.data.gov.au/dataset/asgsed3/SAL/10326
"327","10327",Bethungra,"1",New South Wales,AUS,Australia,301.0452,http://linked.data.gov.au/dataset/asgsed3/SAL/10327
"328","10328",Bevendale,"1",New South Wales,AUS,Australia,229.9499,http://linked.data.gov.au/dataset/asgsed3/SAL/10328
"329","10329",Beverley Park,"1",New South Wales,AUS,Australia,1.0055,http://linked.data.gov.au/dataset/asgsed3/SAL/10329
"330","10330",Beverly Hills,"1",New South Wales,AUS,Australia,3.023,http://linked.data.gov.au/dataset/asgsed3/SAL/10330
"331","10331",Bewong,"1",New South Wales,AUS,Australia,4.18,http://linked.data.gov.au/dataset/asgsed3/SAL/10331
"332","10332",Bexhill,"1",New South Wales,AUS,Australia,19.7813,http://linked.data.gov.au/dataset/asgsed3/SAL/10332
"333","10333",Bexley,"1",New South Wales,AUS,Australia,4.3754,http://linked.data.gov.au/dataset/asgsed3/SAL/10333
"334","10334",Bexley North,"1",New South Wales,AUS,Australia,1.2315,http://linked.data.gov.au/dataset/asgsed3/SAL/10334
"335","10335",Biala,"1",New South Wales,AUS,Australia,190.7484,http://linked.data.gov.au/dataset/asgsed3/SAL/10335
"336","10336",Bibbenluke,"1",New South Wales,AUS,Australia,53.8004,http://linked.data.gov.au/dataset/asgsed3/SAL/10336
"337","10337",Biddon,"1",New South Wales,AUS,Australia,293.8237,http://linked.data.gov.au/dataset/asgsed3/SAL/10337
"338","10338",Bidgeemia,"1",New South Wales,AUS,Australia,232.0383,http://linked.data.gov.au/dataset/asgsed3/SAL/10338
"339","10339",Bidwill (NSW),"1",New South Wales,AUS,Australia,1.5129,http://linked.data.gov.au/dataset/asgsed3/SAL/10339
"340","10340",Bielsdown Hills,"1",New South Wales,AUS,Australia,28.6855,http://linked.data.gov.au/dataset/asgsed3/SAL/10340
"341","10341",Big Hill (NSW),"1",New South Wales,AUS,Australia,186.0723,http://linked.data.gov.au/dataset/asgsed3/SAL/10341
"342","10342",Big Jacks Creek,"1",New South Wales,AUS,Australia,90.8421,http://linked.data.gov.au/dataset/asgsed3/SAL/10342
"343","10343",Big Ridge,"1",New South Wales,AUS,Australia,2.5331,http://linked.data.gov.au/dataset/asgsed3/SAL/10343
"344","10344",Big Springs,"1",New South Wales,AUS,Australia,207.8759,http://linked.data.gov.au/dataset/asgsed3/SAL/10344
"345","10345",Bigga,"1",New South Wales,AUS,Australia,602.8092,http://linked.data.gov.au/dataset/asgsed3/SAL/10345
"346","10346",Bilambil,"1",New South Wales,AUS,Australia,9.5259,http://linked.data.gov.au/dataset/asgsed3/SAL/10346
"347","10347",Bilambil Heights,"1",New South Wales,AUS,Australia,8.5136,http://linked.data.gov.au/dataset/asgsed3/SAL/10347
"348","10348",Bilbul,"1",New South Wales,AUS,Australia,78.6197,http://linked.data.gov.au/dataset/asgsed3/SAL/10348
"349","10349",Bilgola Beach,"1",New South Wales,AUS,Australia,0.3298,http://linked.data.gov.au/dataset/asgsed3/SAL/10349
"350","10350",Bilgola Plateau,"1",New South Wales,AUS,Australia,1.3922,http://linked.data.gov.au/dataset/asgsed3/SAL/10350
"351","10351",Billeroy,"1",New South Wales,AUS,Australia,405.9369,http://linked.data.gov.au/dataset/asgsed3/SAL/10351
"352","10352",Billilingra,"1",New South Wales,AUS,Australia,64.8181,http://linked.data.gov.au/dataset/asgsed3/SAL/10352
"353","10353",Billimari,"1",New South Wales,AUS,Australia,64.3923,http://linked.data.gov.au/dataset/asgsed3/SAL/10353
"354","10354",Billinudgel,"1",New South Wales,AUS,Australia,8.5486,http://linked.data.gov.au/dataset/asgsed3/SAL/10354
"355","10355",Billys Creek,"1",New South Wales,AUS,Australia,80.053,http://linked.data.gov.au/dataset/asgsed3/SAL/10355
"356","10356",Billywillinga,"1",New South Wales,AUS,Australia,51.5627,http://linked.data.gov.au/dataset/asgsed3/SAL/10356
"357","10357",Bilpin,"1",New South Wales,AUS,Australia,179.912,http://linked.data.gov.au/dataset/asgsed3/SAL/10357
"358","10358",Bimberi,"1",New South Wales,AUS,Australia,213.2026,http://linked.data.gov.au/dataset/asgsed3/SAL/10358
"359","10359",Bimbi,"1",New South Wales,AUS,Australia,197.3549,http://linked.data.gov.au/dataset/asgsed3/SAL/10359
"360","10360",Bimbimbie,"1",New South Wales,AUS,Australia,9.0838,http://linked.data.gov.au/dataset/asgsed3/SAL/10360
"361","10361",Binalong,"1",New South Wales,AUS,Australia,281.3129,http://linked.data.gov.au/dataset/asgsed3/SAL/10361
"362","10362",Binda,"1",New South Wales,AUS,Australia,377.9327,http://linked.data.gov.au/dataset/asgsed3/SAL/10362
"363","10363",Bindera,"1",New South Wales,AUS,Australia,44.8503,http://linked.data.gov.au/dataset/asgsed3/SAL/10363
"364","10364",Bingara,"1",New South Wales,AUS,Australia,269.3896,http://linked.data.gov.au/dataset/asgsed3/SAL/10364
"365","10365",Bingeebeebra Creek,"1",New South Wales,AUS,Australia,24.4974,http://linked.data.gov.au/dataset/asgsed3/SAL/10365
"366","10366",Bingie,"1",New South Wales,AUS,Australia,10.4539,http://linked.data.gov.au/dataset/asgsed3/SAL/10366
"367","10367",Bingleburra,"1",New South Wales,AUS,Australia,68.7338,http://linked.data.gov.au/dataset/asgsed3/SAL/10367
"368","10368",Biniguy,"1",New South Wales,AUS,Australia,308.7994,http://linked.data.gov.au/dataset/asgsed3/SAL/10368
"369","10369",Binjura,"1",New South Wales,AUS,Australia,23.6493,http://linked.data.gov.au/dataset/asgsed3/SAL/10369
"370","10370",Binna Burra (NSW),"1",New South Wales,AUS,Australia,11.3963,http://linked.data.gov.au/dataset/asgsed3/SAL/10370
"371","10371",Binnaway,"1",New South Wales,AUS,Australia,890.7263,http://linked.data.gov.au/dataset/asgsed3/SAL/10371
"372","10372",Binya,"1",New South Wales,AUS,Australia,694.8668,http://linked.data.gov.au/dataset/asgsed3/SAL/10372
"373","10373",Birchgrove,"1",New South Wales,AUS,Australia,0.5858,http://linked.data.gov.au/dataset/asgsed3/SAL/10373
"374","10374",Birdwood (NSW),"1",New South Wales,AUS,Australia,80.8376,http://linked.data.gov.au/dataset/asgsed3/SAL/10374
"375","10375",Birganbigil,"1",New South Wales,AUS,Australia,92.7051,http://linked.data.gov.au/dataset/asgsed3/SAL/10375
"376","10376",Birmingham Gardens,"1",New South Wales,AUS,Australia,0.7865,http://linked.data.gov.au/dataset/asgsed3/SAL/10376
"377","10377",Birriwa,"1",New South Wales,AUS,Australia,77.1758,http://linked.data.gov.au/dataset/asgsed3/SAL/10377
